Postal Code,Date,Sentiment,Year
80204,22/6/2022,Neutral,2022
80234,22/6/2022,Negative,2022
80002,22/6/2022,Negative,2022
80002,22/6/2022,Positive,2022
80234,22/6/2022,Negative,2022
80014,22/6/2022,Negative,2022
80238,22/6/2022,Neutral,2022
80219,22/6/2022,Positive,2022
80211,22/6/2022,Positive,2022
80211,22/6/2022,Negative,2022
80002,22/6/2022,Negative,2022
80238,22/6/2022,Neutral,2022
80002,22/6/2022,Negative,2022
80014,22/6/2022,Positive,2022
80204,22/6/2022,Positive,2022
80002,22/6/2022,Neutral,2022
80002,22/6/2022,Positive,2022
80221,22/6/2022,Positive,2022
80120,22/6/2022,Positive,2022
80204,22/6/2022,Neutral,2022
80238,22/6/2022,Neutral,2022
80219,22/6/2022,Negative,2022
80120,22/6/2022,Positive,2022
80234,22/6/2022,Neutral,2022
80234,22/6/2022,Positive,2022
80014,22/6/2022,Positive,2022
80221,22/6/2022,Neutral,2022
80120,22/6/2022,Negative,2022
80238,22/6/2022,Positive,2022
80002,22/6/2022,Negative,2022
80211,22/6/2022,Negative,2022
80211,22/6/2022,Positive,2022
80014,22/6/2022,Neutral,2022
80234,22/6/2022,Negative,2022
80016,22/6/2022,Neutral,2022
80219,22/6/2022,Negative,2022
80234,22/6/2022,Positive,2022
80120,22/6/2022,Positive,2022
80221,22/6/2022,Neutral,2022
80120,22/6/2022,Negative,2022
80238,22/6/2022,Negative,2022
80204,22/6/2022,Positive,2022
80016,22/6/2022,Positive,2022
80002,22/6/2022,Positive,2022
80120,22/6/2022,Positive,2022
80014,22/6/2022,Positive,2022
80016,22/6/2022,Positive,2022
80234,22/6/2022,Negative,2022
80120,22/6/2022,Positive,2022
80238,22/6/2022,Positive,2022
80211,22/6/2022,Neutral,2022
80002,22/6/2022,Positive,2022
80002,22/6/2022,Positive,2022
80234,22/6/2022,Positive,2022
80014,22/6/2022,Positive,2022
80219,22/6/2022,Positive,2022
80238,21/6/2022,Negative,2022
80234,21/6/2022,Positive,2022
80204,21/6/2022,Positive,2022
80016,21/6/2022,Positive,2022
80120,21/6/2022,Positive,2022
80016,21/6/2022,Positive,2022
80120,21/6/2022,Neutral,2022
80016,21/6/2022,Positive,2022
80002,21/6/2022,Negative,2022
80204,21/6/2022,Positive,2022
80120,21/6/2022,Positive,2022
80120,21/6/2022,Positive,2022
80211,21/6/2022,Positive,2022
80204,21/6/2022,Neutral,2022
80238,21/6/2022,Positive,2022
80120,21/6/2022,Positive,2022
80120,21/6/2022,Positive,2022
80016,21/6/2022,Positive,2022
80234,21/6/2022,Neutral,2022
80234,21/6/2022,Neutral,2022
80219,21/6/2022,Negative,2022
80002,21/6/2022,Positive,2022
80238,21/6/2022,Neutral,2022
80211,21/6/2022,Neutral,2022
80211,21/6/2022,Positive,2022
80016,21/6/2022,Positive,2022
80204,21/6/2022,Positive,2022
80014,21/6/2022,Positive,2022
80234,21/6/2022,Neutral,2022
80002,21/6/2022,Positive,2022
80221,21/6/2022,Neutral,2022
80204,21/6/2022,Positive,2022
80016,21/6/2022,Positive,2022
80211,21/6/2022,Negative,2022
80219,21/6/2022,Neutral,2022
80221,21/6/2022,Neutral,2022
80014,21/6/2022,Positive,2022
80211,21/6/2022,Positive,2022
80211,21/6/2022,Negative,2022
80238,21/6/2022,Positive,2022
80238,21/6/2022,Negative,2022
80238,21/6/2022,Negative,2022
80238,21/6/2022,Positive,2022
80014,21/6/2022,Positive,2022
80211,21/6/2022,Negative,2022
80120,21/6/2022,Positive,2022
80002,21/6/2022,Positive,2022
80120,21/6/2022,Negative,2022
80211,21/6/2022,Negative,2022
80234,21/6/2022,Negative,2022
80219,21/6/2022,Positive,2022
80120,21/6/2022,Neutral,2022
80238,21/6/2022,Positive,2022
80014,21/6/2022,Neutral,2022
80204,21/6/2022,Positive,2022
80234,21/6/2022,Negative,2022
80219,21/6/2022,Positive,2022
80234,21/6/2022,Neutral,2022
80211,21/6/2022,Neutral,2022
80238,21/6/2022,Positive,2022
80204,21/6/2022,Negative,2022
80014,21/6/2022,Neutral,2022
80221,21/6/2022,Positive,2022
80219,21/6/2022,Positive,2022
80002,21/6/2022,Negative,2022
80120,21/6/2022,Positive,2022
80120,21/6/2022,Positive,2022
80238,21/6/2022,Positive,2022
80221,21/6/2022,Positive,2022
80002,21/6/2022,Positive,2022
80014,20/6/2022,Neutral,2022
80219,20/6/2022,Neutral,2022
80219,20/6/2022,Positive,2022
80002,20/6/2022,Neutral,2022
80211,20/6/2022,Positive,2022
80002,20/6/2022,Positive,2022
80016,20/6/2022,Positive,2022
80211,20/6/2022,Neutral,2022
80219,20/6/2022,Positive,2022
80002,20/6/2022,Positive,2022
80002,20/6/2022,Negative,2022
80120,20/6/2022,Positive,2022
80120,20/6/2022,Negative,2022
80002,20/6/2022,Neutral,2022
80211,20/6/2022,Negative,2022
80016,20/6/2022,Positive,2022
80120,20/6/2022,Negative,2022
80002,20/6/2022,Neutral,2022
80219,20/6/2022,Negative,2022
80211,20/6/2022,Neutral,2022
80219,20/6/2022,Neutral,2022
80204,20/6/2022,Positive,2022
80204,20/6/2022,Negative,2022
80219,20/6/2022,Positive,2022
80221,20/6/2022,Positive,2022
80211,20/6/2022,Neutral,2022
80002,20/6/2022,Neutral,2022
80204,20/6/2022,Positive,2022
80234,20/6/2022,Positive,2022
80238,20/6/2022,Negative,2022
80120,20/6/2022,Neutral,2022
80204,20/6/2022,Positive,2022
80002,20/6/2022,Neutral,2022
80219,20/6/2022,Positive,2022
80204,20/6/2022,Positive,2022
80014,20/6/2022,Positive,2022
80219,20/6/2022,Positive,2022
80016,20/6/2022,Positive,2022
80014,20/6/2022,Neutral,2022
80014,20/6/2022,Neutral,2022
80120,20/6/2022,Neutral,2022
80211,20/6/2022,Neutral,2022
80016,20/6/2022,Positive,2022
80002,20/6/2022,Negative,2022
80238,20/6/2022,Positive,2022
80002,20/6/2022,Neutral,2022
80204,20/6/2022,Neutral,2022
80002,20/6/2022,Positive,2022
80014,20/6/2022,Positive,2022
80016,20/6/2022,Positive,2022
80219,20/6/2022,Positive,2022
80211,20/6/2022,Positive,2022
80221,20/6/2022,Negative,2022
80211,20/6/2022,Neutral,2022
80014,20/6/2022,Positive,2022
80002,20/6/2022,Positive,2022
80219,20/6/2022,Positive,2022
80211,20/6/2022,Positive,2022
80238,20/6/2022,Positive,2022
80238,20/6/2022,Neutral,2022
80120,20/6/2022,Positive,2022
80221,20/6/2022,Negative,2022
80219,20/6/2022,Positive,2022
80234,20/6/2022,Neutral,2022
80016,20/6/2022,Positive,2022
80014,20/6/2022,Positive,2022
80211,20/6/2022,Positive,2022
80204,19/6/2022,Neutral,2022
80204,19/6/2022,Neutral,2022
80219,19/6/2022,Positive,2022
80016,19/6/2022,Positive,2022
80211,19/6/2022,Negative,2022
80014,19/6/2022,Positive,2022
80120,19/6/2022,Neutral,2022
80016,19/6/2022,Positive,2022
80211,19/6/2022,Positive,2022
80221,19/6/2022,Neutral,2022
80221,19/6/2022,Positive,2022
80234,19/6/2022,Positive,2022
80014,19/6/2022,Positive,2022
80014,19/6/2022,Neutral,2022
80238,19/6/2022,Positive,2022
80238,19/6/2022,Positive,2022
80238,19/6/2022,Positive,2022
80238,19/6/2022,Positive,2022
80014,19/6/2022,Positive,2022
80211,19/6/2022,Positive,2022
80221,19/6/2022,Positive,2022
80204,19/6/2022,Positive,2022
80002,19/6/2022,Positive,2022
80016,19/6/2022,Negative,2022
80221,19/6/2022,Positive,2022
80002,19/6/2022,Neutral,2022
80014,19/6/2022,Positive,2022
80221,19/6/2022,Neutral,2022
80219,19/6/2022,Positive,2022
80016,19/6/2022,Positive,2022
80221,19/6/2022,Positive,2022
80234,19/6/2022,Negative,2022
80211,19/6/2022,Neutral,2022
80204,19/6/2022,Positive,2022
80211,19/6/2022,Positive,2022
80014,19/6/2022,Positive,2022
80238,19/6/2022,Positive,2022
80002,19/6/2022,Positive,2022
80211,19/6/2022,Negative,2022
80014,19/6/2022,Positive,2022
80016,19/6/2022,Positive,2022
80120,19/6/2022,Neutral,2022
80204,19/6/2022,Negative,2022
80204,19/6/2022,Neutral,2022
80238,19/6/2022,Positive,2022
80219,19/6/2022,Neutral,2022
80211,19/6/2022,Positive,2022
80221,19/6/2022,Positive,2022
80204,19/6/2022,Positive,2022
80204,19/6/2022,Positive,2022
80014,19/6/2022,Positive,2022
80014,18/6/2022,Positive,2022
80234,18/6/2022,Neutral,2022
80014,18/6/2022,Positive,2022
80120,18/6/2022,Positive,2022
80219,18/6/2022,Positive,2022
80204,18/6/2022,Positive,2022
80238,18/6/2022,Negative,2022
80204,18/6/2022,Positive,2022
80204,18/6/2022,Neutral,2022
80211,18/6/2022,Positive,2022
80204,18/6/2022,Positive,2022
80014,18/6/2022,Positive,2022
80002,18/6/2022,Negative,2022
80204,18/6/2022,Positive,2022
80002,18/6/2022,Positive,2022
80002,18/6/2022,Positive,2022
80014,18/6/2022,Negative,2022
80234,18/6/2022,Positive,2022
80238,18/6/2022,Neutral,2022
80238,18/6/2022,Negative,2022
80002,18/6/2022,Positive,2022
80219,18/6/2022,Positive,2022
80234,18/6/2022,Positive,2022
80016,18/6/2022,Neutral,2022
80221,18/6/2022,Positive,2022
80219,18/6/2022,Positive,2022
80219,18/6/2022,Positive,2022
80238,18/6/2022,Positive,2022
80002,18/6/2022,Positive,2022
80211,18/6/2022,Neutral,2022
80204,18/6/2022,Positive,2022
80219,18/6/2022,Positive,2022
80219,18/6/2022,Positive,2022
80211,18/6/2022,Positive,2022
80120,18/6/2022,Negative,2022
80002,18/6/2022,Negative,2022
80016,18/6/2022,Neutral,2022
80221,18/6/2022,Negative,2022
80016,18/6/2022,Negative,2022
80014,18/6/2022,Positive,2022
80238,18/6/2022,Negative,2022
80221,18/6/2022,Positive,2022
80211,18/6/2022,Positive,2022
80002,18/6/2022,Positive,2022
80002,18/6/2022,Negative,2022
80204,18/6/2022,Positive,2022
80204,18/6/2022,Positive,2022
80204,18/6/2022,Positive,2022
80219,18/6/2022,Positive,2022
80014,18/6/2022,Positive,2022
80016,18/6/2022,Positive,2022
80120,18/6/2022,Positive,2022
80204,18/6/2022,Positive,2022
80211,18/6/2022,Positive,2022
80016,18/6/2022,Positive,2022
80221,18/6/2022,Positive,2022
80219,18/6/2022,Positive,2022
80221,18/6/2022,Positive,2022
80211,17/6/2022,Neutral,2022
80221,17/6/2022,Positive,2022
80211,17/6/2022,Negative,2022
80120,17/6/2022,Positive,2022
80211,17/6/2022,Positive,2022
80234,17/6/2022,Neutral,2022
80211,17/6/2022,Positive,2022
80211,17/6/2022,Neutral,2022
80204,17/6/2022,Negative,2022
80120,17/6/2022,Negative,2022
80238,17/6/2022,Neutral,2022
80016,17/6/2022,Neutral,2022
80120,17/6/2022,Negative,2022
80234,17/6/2022,Negative,2022
80221,17/6/2022,Positive,2022
80002,17/6/2022,Negative,2022
80234,17/6/2022,Positive,2022
80219,17/6/2022,Positive,2022
80204,17/6/2022,Positive,2022
80120,17/6/2022,Negative,2022
80234,17/6/2022,Positive,2022
80002,17/6/2022,Negative,2022
80221,17/6/2022,Positive,2022
80120,17/6/2022,Positive,2022
80204,17/6/2022,Positive,2022
80120,17/6/2022,Neutral,2022
80120,17/6/2022,Positive,2022
80221,17/6/2022,Positive,2022
80120,17/6/2022,Positive,2022
80002,17/6/2022,Negative,2022
80204,17/6/2022,Neutral,2022
80219,17/6/2022,Positive,2022
80221,17/6/2022,Positive,2022
80014,17/6/2022,Positive,2022
80238,17/6/2022,Positive,2022
80002,17/6/2022,Positive,2022
80219,17/6/2022,Positive,2022
80016,17/6/2022,Positive,2022
80221,17/6/2022,Positive,2022
80204,17/6/2022,Positive,2022
80120,17/6/2022,Neutral,2022
80221,17/6/2022,Positive,2022
80211,17/6/2022,Positive,2022
80234,17/6/2022,Neutral,2022
80234,17/6/2022,Positive,2022
80238,17/6/2022,Neutral,2022
80219,17/6/2022,Positive,2022
80002,17/6/2022,Positive,2022
80219,17/6/2022,Positive,2022
80211,16/6/2022,Neutral,2022
80219,16/6/2022,Positive,2022
80120,16/6/2022,Positive,2022
80221,16/6/2022,Neutral,2022
80014,16/6/2022,Neutral,2022
80219,16/6/2022,Positive,2022
80120,16/6/2022,Negative,2022
80002,16/6/2022,Positive,2022
80002,16/6/2022,Negative,2022
80211,16/6/2022,Positive,2022
80219,16/6/2022,Positive,2022
80002,16/6/2022,Neutral,2022
80234,16/6/2022,Positive,2022
80016,16/6/2022,Positive,2022
80238,16/6/2022,Neutral,2022
80014,16/6/2022,Positive,2022
80016,16/6/2022,Positive,2022
80238,16/6/2022,Negative,2022
80211,16/6/2022,Neutral,2022
80002,16/6/2022,Positive,2022
80221,16/6/2022,Neutral,2022
80204,16/6/2022,Neutral,2022
80002,16/6/2022,Positive,2022
80211,16/6/2022,Neutral,2022
80002,16/6/2022,Negative,2022
80016,16/6/2022,Positive,2022
80219,16/6/2022,Positive,2022
80219,16/6/2022,Negative,2022
80219,16/6/2022,Positive,2022
80120,16/6/2022,Positive,2022
80219,16/6/2022,Neutral,2022
80234,16/6/2022,Positive,2022
80234,16/6/2022,Neutral,2022
80016,16/6/2022,Positive,2022
80234,16/6/2022,Positive,2022
80016,16/6/2022,Positive,2022
80219,16/6/2022,Positive,2022
80219,16/6/2022,Positive,2022
80120,16/6/2022,Neutral,2022
80238,16/6/2022,Positive,2022
80219,16/6/2022,Positive,2022
80211,16/6/2022,Positive,2022
80219,16/6/2022,Positive,2022
80120,16/6/2022,Neutral,2022
80120,16/6/2022,Positive,2022
80120,16/6/2022,Neutral,2022
80002,16/6/2022,Positive,2022
80002,16/6/2022,Positive,2022
80219,16/6/2022,Positive,2022
80234,16/6/2022,Positive,2022
80234,16/6/2022,Positive,2022
80016,16/6/2022,Positive,2022
80120,16/6/2022,Positive,2022
80204,16/6/2022,Neutral,2022
80211,16/6/2022,Positive,2022
80120,16/6/2022,Neutral,2022
80204,16/6/2022,Neutral,2022
80219,16/6/2022,Positive,2022
80211,16/6/2022,Positive,2022
80016,16/6/2022,Positive,2022
80219,16/6/2022,Neutral,2022
80204,16/6/2022,Neutral,2022
80002,16/6/2022,Positive,2022
80219,16/6/2022,Positive,2022
80234,16/6/2022,Neutral,2022
80221,16/6/2022,Positive,2022
80219,15/6/2022,Negative,2022
80238,15/6/2022,Positive,2022
80014,15/6/2022,Positive,2022
80221,15/6/2022,Negative,2022
80016,15/6/2022,Positive,2022
80219,15/6/2022,Negative,2022
80221,15/6/2022,Neutral,2022
80221,15/6/2022,Positive,2022
80120,15/6/2022,Negative,2022
80014,15/6/2022,Negative,2022
80016,15/6/2022,Positive,2022
80204,15/6/2022,Positive,2022
80234,15/6/2022,Neutral,2022
80211,15/6/2022,Positive,2022
80016,15/6/2022,Negative,2022
80211,15/6/2022,Positive,2022
80219,15/6/2022,Negative,2022
80002,15/6/2022,Positive,2022
80211,15/6/2022,Negative,2022
80211,15/6/2022,Positive,2022
80211,15/6/2022,Positive,2022
80014,15/6/2022,Positive,2022
80016,15/6/2022,Positive,2022
80221,15/6/2022,Neutral,2022
80211,15/6/2022,Positive,2022
80014,15/6/2022,Positive,2022
80234,15/6/2022,Neutral,2022
80204,15/6/2022,Neutral,2022
80219,15/6/2022,Positive,2022
80221,15/6/2022,Positive,2022
80219,15/6/2022,Negative,2022
80221,15/6/2022,Neutral,2022
80204,15/6/2022,Positive,2022
80238,15/6/2022,Positive,2022
80211,15/6/2022,Positive,2022
80211,15/6/2022,Neutral,2022
80221,15/6/2022,Positive,2022
80221,15/6/2022,Positive,2022
80219,15/6/2022,Positive,2022
80238,15/6/2022,Positive,2022
80234,15/6/2022,Negative,2022
80014,15/6/2022,Neutral,2022
80204,15/6/2022,Negative,2022
80204,15/6/2022,Negative,2022
80016,15/6/2022,Neutral,2022
80016,15/6/2022,Positive,2022
80002,15/6/2022,Positive,2022
80211,15/6/2022,Neutral,2022
80219,15/6/2022,Neutral,2022
80211,15/6/2022,Neutral,2022
80120,15/6/2022,Positive,2022
80211,15/6/2022,Positive,2022
80211,15/6/2022,Positive,2022
80211,15/6/2022,Positive,2022
80219,15/6/2022,Positive,2022
80221,15/6/2022,Neutral,2022
80211,15/6/2022,Positive,2022
80204,15/6/2022,Neutral,2022
80211,15/6/2022,Positive,2022
80219,15/6/2022,Positive,2022
80221,15/6/2022,Positive,2022
80120,15/6/2022,Positive,2022
80211,15/6/2022,Positive,2022
80221,15/6/2022,Negative,2022
80120,15/6/2022,Positive,2022
80204,15/6/2022,Positive,2022
80120,15/6/2022,Positive,2022
80002,15/6/2022,Positive,2022
80211,14/6/2022,Positive,2022
80204,14/6/2022,Positive,2022
80016,14/6/2022,Negative,2022
80002,14/6/2022,Positive,2022
80204,14/6/2022,Positive,2022
80238,14/6/2022,Negative,2022
80002,14/6/2022,Positive,2022
80120,14/6/2022,Neutral,2022
80219,14/6/2022,Negative,2022
80002,14/6/2022,Positive,2022
80234,14/6/2022,Negative,2022
80014,14/6/2022,Neutral,2022
80120,14/6/2022,Neutral,2022
80221,14/6/2022,Negative,2022
80234,14/6/2022,Positive,2022
80014,14/6/2022,Neutral,2022
80014,14/6/2022,Positive,2022
80016,14/6/2022,Neutral,2022
80219,14/6/2022,Positive,2022
80204,14/6/2022,Positive,2022
80014,14/6/2022,Neutral,2022
80238,14/6/2022,Positive,2022
80219,14/6/2022,Negative,2022
80120,14/6/2022,Negative,2022
80211,14/6/2022,Positive,2022
80120,14/6/2022,Negative,2022
80211,14/6/2022,Positive,2022
80014,14/6/2022,Positive,2022
80238,14/6/2022,Positive,2022
80211,14/6/2022,Negative,2022
80002,14/6/2022,Positive,2022
80211,14/6/2022,Positive,2022
80204,14/6/2022,Positive,2022
80234,14/6/2022,Negative,2022
80016,14/6/2022,Positive,2022
80234,14/6/2022,Positive,2022
80221,14/6/2022,Positive,2022
80002,14/6/2022,Positive,2022
80014,14/6/2022,Positive,2022
80204,14/6/2022,Positive,2022
80120,14/6/2022,Positive,2022
80120,14/6/2022,Positive,2022
80234,14/6/2022,Positive,2022
80221,14/6/2022,Negative,2022
80211,14/6/2022,Positive,2022
80120,14/6/2022,Neutral,2022
80211,14/6/2022,Positive,2022
80016,14/6/2022,Negative,2022
80204,14/6/2022,Positive,2022
80204,14/6/2022,Positive,2022
80211,14/6/2022,Positive,2022
80120,14/6/2022,Neutral,2022
80016,14/6/2022,Positive,2022
80221,14/6/2022,Negative,2022
80221,14/6/2022,Positive,2022
80221,14/6/2022,Negative,2022
80211,14/6/2022,Neutral,2022
80204,14/6/2022,Neutral,2022
80016,14/6/2022,Positive,2022
80234,14/6/2022,Neutral,2022
80120,14/6/2022,Neutral,2022
80016,14/6/2022,Positive,2022
80204,14/6/2022,Neutral,2022
80016,14/6/2022,Positive,2022
80204,14/6/2022,Positive,2022
80016,14/6/2022,Negative,2022
80221,14/6/2022,Neutral,2022
80238,14/6/2022,Positive,2022
80219,14/6/2022,Positive,2022
80002,14/6/2022,Negative,2022
80014,14/6/2022,Neutral,2022
80211,14/6/2022,Positive,2022
80002,14/6/2022,Positive,2022
80219,14/6/2022,Positive,2022
80221,14/6/2022,Positive,2022
80002,14/6/2022,Positive,2022
80219,13/6/2022,Negative,2022
80234,13/6/2022,Neutral,2022
80204,13/6/2022,Negative,2022
80016,13/6/2022,Positive,2022
80002,13/6/2022,Negative,2022
80234,13/6/2022,Positive,2022
80219,13/6/2022,Negative,2022
80238,13/6/2022,Positive,2022
80211,13/6/2022,Neutral,2022
80016,13/6/2022,Positive,2022
80014,13/6/2022,Neutral,2022
80016,13/6/2022,Positive,2022
80002,13/6/2022,Positive,2022
80204,13/6/2022,Positive,2022
80120,13/6/2022,Positive,2022
80014,13/6/2022,Negative,2022
80234,13/6/2022,Positive,2022
80014,13/6/2022,Positive,2022
80221,13/6/2022,Neutral,2022
80238,13/6/2022,Negative,2022
80014,13/6/2022,Neutral,2022
80002,13/6/2022,Positive,2022
80002,13/6/2022,Positive,2022
80120,13/6/2022,Positive,2022
80002,13/6/2022,Positive,2022
80219,13/6/2022,Neutral,2022
80016,13/6/2022,Neutral,2022
80120,13/6/2022,Neutral,2022
80238,13/6/2022,Positive,2022
80002,13/6/2022,Positive,2022
80014,13/6/2022,Negative,2022
80016,13/6/2022,Positive,2022
80016,13/6/2022,Positive,2022
80120,13/6/2022,Positive,2022
80002,13/6/2022,Positive,2022
80016,13/6/2022,Positive,2022
80204,13/6/2022,Negative,2022
80219,13/6/2022,Neutral,2022
80219,13/6/2022,Negative,2022
80234,13/6/2022,Positive,2022
80234,13/6/2022,Positive,2022
80002,13/6/2022,Positive,2022
80016,13/6/2022,Positive,2022
80204,13/6/2022,Positive,2022
80238,13/6/2022,Positive,2022
80002,13/6/2022,Neutral,2022
80238,13/6/2022,Negative,2022
80234,13/6/2022,Positive,2022
80219,13/6/2022,Positive,2022
80211,13/6/2022,Positive,2022
80234,13/6/2022,Neutral,2022
80211,13/6/2022,Negative,2022
80204,13/6/2022,Neutral,2022
80014,13/6/2022,Negative,2022
80002,13/6/2022,Positive,2022
80238,13/6/2022,Negative,2022
80204,13/6/2022,Neutral,2022
80238,12/6/2022,Positive,2022
80234,12/6/2022,Negative,2022
80204,12/6/2022,Positive,2022
80120,12/6/2022,Positive,2022
80120,12/6/2022,Neutral,2022
80211,12/6/2022,Negative,2022
80219,12/6/2022,Positive,2022
80234,12/6/2022,Positive,2022
80014,12/6/2022,Positive,2022
80120,12/6/2022,Negative,2022
80234,12/6/2022,Positive,2022
80016,12/6/2022,Positive,2022
80120,12/6/2022,Neutral,2022
80219,12/6/2022,Positive,2022
80221,12/6/2022,Positive,2022
80211,12/6/2022,Positive,2022
80219,12/6/2022,Positive,2022
80204,12/6/2022,Positive,2022
80234,12/6/2022,Positive,2022
80016,12/6/2022,Neutral,2022
80219,12/6/2022,Positive,2022
80204,12/6/2022,Neutral,2022
80238,12/6/2022,Negative,2022
80219,12/6/2022,Positive,2022
80234,12/6/2022,Positive,2022
80014,12/6/2022,Positive,2022
80014,12/6/2022,Negative,2022
80234,12/6/2022,Negative,2022
80221,12/6/2022,Neutral,2022
80234,12/6/2022,Positive,2022
80234,12/6/2022,Negative,2022
80016,12/6/2022,Positive,2022
80238,12/6/2022,Neutral,2022
80120,12/6/2022,Neutral,2022
80204,12/6/2022,Positive,2022
80002,12/6/2022,Positive,2022
80211,12/6/2022,Neutral,2022
80204,12/6/2022,Positive,2022
80219,12/6/2022,Positive,2022
80221,12/6/2022,Positive,2022
80120,12/6/2022,Positive,2022
80221,12/6/2022,Positive,2022
80002,12/6/2022,Positive,2022
80014,12/6/2022,Positive,2022
